graduacao,universidade,profissao,organizacao,pretende_fazer_cursos_lit,interesse_mba_lit,importante_ter_certificado,horas_semanais_estudo,como_conheceu_lit,modulos_iniciados,modulos_finalizados,certificados,categoria
3,15,8,4,1.0,1.0,1.0,4.0,3,1.0,1.0,0.0,perfil2
3,5,9,2,0.0,0.0,1.0,4.0,5,40.0,37.0,0.0,perfil2
3,15,0,1,0.0,0.0,1.0,5.0,8,82.0,82.0,3.0,perfil1
2,19,0,8,0.0,0.0,1.0,10.0,3,2.0,1.0,0.0,perfil6
3,17,9,5,1.0,1.0,1.0,4.0,8,8.0,6.0,0.0,perfil5
1,6,0,0,0.0,0.0,1.0,5.0,7,3.0,1.0,0.0,perfil6
4,20,9,0,1.0,1.0,1.0,10.0,0,4.0,1.0,0.0,perfil6
3,6,1,10,0.0,0.0,1.0,10.0,6,9.0,8.0,0.0,perfil5
3,7,1,7,0.0,0.0,1.0,5.0,6,24.0,23.0,0.0,perfil2
5,16,11,6,0.0,0.0,1.0,8.0,2,25.0,15.0,0.0,perfil3
0,8,8,8,1.0,1.0,1.0,7.0,4,160.0,158.0,4.0,perfil2
6,11,6,8,1.0,1.0,1.0,2.0,6,6.0,4.0,0.0,perfil6
3,19,8,11,1.0,1.0,1.0,2.0,6,43.0,39.0,0.0,perfil2
0,7,8,2,0.0,0.0,1.0,7.0,6,70.0,67.0,0.0,perfil2
1,3,4,2,0.0,0.0,1.0,9.0,8,95.0,93.0,2.0,perfil1
5,20,11,2,0.0,0.0,1.0,10.0,5,111.0,84.0,0.0,perfil2
2,13,3,6,1.0,1.0,1.0,9.0,8,3.0,1.0,0.0,perfil2
1,15,7,9,0.0,0.0,1.0,2.0,1,19.0,17.0,0.0,perfil3
3,3,6,9,0.0,0.0,1.0,2.0,6,10.0,8.0,0.0,perfil4
0,12,0,5,1.0,1.0,1.0,9.0,4,17.0,12.0,0.0,perfil6
3,6,1,8,1.0,1.0,1.0,2.0,6,7.0,5.0,0.0,perfil5
6,5,11,9,1.0,1.0,1.0,7.0,4,10.0,6.0,0.0,perfil5
4,7,9,1,0.0,0.0,1.0,4.0,7,93.0,87.0,0.0,perfil2
4,7,10,10,0.0,0.0,1.0,2.0,2,19.0,18.0,0.0,perfil3
1,12,8,1,0.0,0.0,1.0,5.0,6,6.0,5.0,0.0,perfil5
0,21,4,4,1.0,1.0,1.0,5.0,1,11.0,10.0,0.0,perfil4
3,5,1,8,1.0,1.0,1.0,8.0,6,84.0,39.0,1.0,perfil1
4,2,1,2,1.0,1.0,1.0,8.0,7,37.0,32.0,1.0,perfil1
2,9,10,1,0.0,0.0,1.0,8.0,8,85.0,57.0,0.0,perfil2
1,15,2,8,0.0,0.0,1.0,9.0,7,13.0,11.0,0.0,perfil4
6,18,3,0,0.0,0.0,1.0,3.0,6,39.0,38.0,3.0,perfil6
2,6,10,6,0.0,0.0,1.0,7.0,2,268.0,187.0,1.0,perfil6
4,10,3,8,0.0,0.0,1.0,7.0,4,11.0,10.0,0.0,perfil4
6,18,5,5,1.0,1.0,1.0,5.0,0,3.0,1.0,0.0,perfil6
1,6,0,3,0.0,0.0,1.0,5.0,8,4.0,1.0,1.0,perfil1
0,18,8,0,0.0,0.0,1.0,9.0,0,5.0,2.0,0.0,perfil6
0,12,9,9,1.0,1.0,1.0,5.0,3,56.0,29.0,0.0,perfil6
6,5,6,8,0.0,0.0,1.0,5.0,8,8.0,4.0,0.0,perfil6
0,6,1,11,0.0,0.0,1.0,4.0,6,40.0,39.0,0.0,perfil2
4,7,8,4,0.0,0.0,1.0,10.0,1,169.0,169.0,1.0,perfil1
6,8,3,8,1.0,1.0,1.0,6.0,6,4.0,1.0,0.0,perfil6
3,6,8,11,0.0,0.0,1.0,7.0,6,42.0,39.0,0.0,perfil2
2,12,3,5,0.0,0.0,1.0,5.0,0,4.0,3.0,0.0,perfil3
0,20,4,0,1.0,1.0,1.0,4.0,6,15.0,14.0,0.0,perfil4
0,3,1,8,1.0,1.0,1.0,6.0,5,99.0,99.0,2.0,perfil1
3,0,7,5,1.0,1.0,1.0,4.0,4,3.0,2.0,0.0,perfil6
2,19,5,2,1.0,1.0,1.0,8.0,7,6.0,1.0,0.0,perfil3
3,13,8,3,0.0,0.0,1.0,4.0,6,18.0,11.0,0.0,perfil2
0,20,8,8,1.0,1.0,1.0,9.0,6,7.0,4.0,0.0,perfil6
4,3,8,2,1.0,1.0,1.0,6.0,2,3.0,1.0,0.0,perfil2
5,1,3,4,1.0,1.0,1.0,4.0,6,8.0,6.0,0.0,perfil1
6,16,11,4,1.0,1.0,1.0,10.0,2,17.0,13.0,0.0,perfil4
4,12,8,8,0.0,0.0,1.0,4.0,6,2.0,1.0,0.0,perfil6
6,3,6,3,1.0,1.0,1.0,2.0,3,3.0,1.0,0.0,perfil6
6,5,9,3,0.0,0.0,1.0,4.0,6,5.0,3.0,0.0,perfil6
6,2,1,11,0.0,0.0,1.0,10.0,4,12.0,8.0,0.0,perfil5
2,4,8,4,1.0,1.0,1.0,8.0,2,20.0,15.0,0.0,perfil3
6,1,0,4,1.0,1.0,1.0,3.0,7,38.0,23.0,0.0,perfil2
4,17,4,10,1.0,1.0,1.0,10.0,6,108.0,101.0,3.0,perfil1
2,2,10,2,0.0,0.0,1.0,6.0,6,3.0,1.0,0.0,perfil6
4,3,2,8,0.0,0.0,1.0,9.0,4,65.0,61.0,0.0,perfil2
1,17,3,1,0.0,0.0,1.0,5.0,8,27.0,18.0,0.0,perfil3
3,0,4,9,0.0,0.0,1.0,2.0,0,89.0,89.0,3.0,perfil1
0,6,9,11,0.0,0.0,1.0,9.0,2,3.0,1.0,0.0,perfil3
6,3,1,11,0.0,0.0,1.0,3.0,6,118.0,101.0,4.0,perfil1
2,19,11,8,0.0,0.0,1.0,5.0,6,82.0,82.0,3.0,perfil1
0,1,2,8,0.0,0.0,1.0,5.0,4,7.0,4.0,0.0,perfil6
5,4,8,10,1.0,1.0,1.0,8.0,8,27.0,27.0,1.0,perfil1
6,17,3,2,1.0,1.0,1.0,6.0,0,13.0,11.0,0.0,perfil4
3,11,11,1,1.0,1.0,1.0,5.0,7,3.0,2.0,0.0,perfil6
5,15,5,4,1.0,1.0,1.0,7.0,2,99.0,99.0,0.0,perfil2
6,2,8,1,0.0,0.0,1.0,10.0,0,31.0,31.0,0.0,perfil2
2,13,8,2,1.0,1.0,1.0,6.0,2,18.0,17.0,0.0,perfil3
5,14,5,9,0.0,0.0,1.0,2.0,8,49.0,44.0,0.0,perfil2
6,17,4,3,0.0,0.0,1.0,8.0,5,49.0,46.0,1.0,perfil1
2,6,2,8,1.0,1.0,1.0,2.0,8,49.0,29.0,0.0,perfil2
4,6,8,9,0.0,0.0,1.0,10.0,6,17.0,7.0,0.0,perfil5
2,1,9,5,0.0,0.0,1.0,8.0,8,5.0,1.0,0.0,perfil2
0,2,11,7,0.0,0.0,1.0,10.0,6,25.0,19.0,0.0,perfil3
5,8,3,0,1.0,1.0,1.0,9.0,5,8.0,5.0,0.0,perfil5
5,1,5,3,1.0,1.0,1.0,6.0,5,11.0,3.0,0.0,perfil6
0,13,1,9,1.0,1.0,1.0,3.0,6,13.0,11.0,0.0,perfil4
4,10,0,5,0.0,0.0,1.0,6.0,1,92.0,75.0,1.0,perfil1
4,21,0,2,1.0,1.0,1.0,6.0,6,6.0,3.0,0.0,perfil6
5,18,6,8,1.0,1.0,1.0,6.0,1,19.0,16.0,0.0,perfil3
6,20,8,10,0.0,0.0,1.0,8.0,8,10.0,9.0,0.0,perfil4
6,1,0,10,0.0,0.0,1.0,7.0,3,24.0,17.0,0.0,perfil3
2,11,0,2,1.0,1.0,1.0,9.0,6,135.0,94.0,0.0,perfil2
4,6,3,3,0.0,0.0,1.0,5.0,6,34.0,33.0,1.0,perfil1
1,15,0,9,0.0,0.0,1.0,6.0,4,21.0,14.0,0.0,perfil4
6,10,7,2,0.0,0.0,1.0,5.0,7,70.0,70.0,0.0,perfil2
5,11,10,8,0.0,0.0,1.0,3.0,3,7.0,5.0,0.0,perfil5
2,20,6,0,0.0,0.0,1.0,4.0,0,16.0,9.0,0.0,perfil4
6,8,2,1,0.0,0.0,1.0,6.0,5,56.0,56.0,2.0,perfil1
2,19,7,10,1.0,1.0,1.0,3.0,6,59.0,51.0,0.0,perfil6
0,11,6,7,1.0,1.0,1.0,5.0,7,79.0,78.0,3.0,perfil2
1,6,10,10,0.0,0.0,1.0,3.0,7,20.0,14.0,0.0,perfil4
1,15,1,11,0.0,0.0,1.0,9.0,3,16.0,15.0,0.0,perfil3
0,10,9,0,0.0,0.0,1.0,4.0,6,14.0,8.0,0.0,perfil5
0,21,2,10,1.0,1.0,1.0,3.0,6,29.0,29.0,0.0,perfil2
3,15,4,10,1.0,1.0,1.0,4.0,8,14.0,11.0,2.0,perfil1
5,1,6,4,0.0,0.0,1.0,2.0,3,3.0,1.0,0.0,perfil6
2,4,2,9,1.0,1.0,1.0,2.0,6,11.0,6.0,0.0,perfil5
0,15,0,11,0.0,0.0,1.0,3.0,7,143.0,122.0,0.0,perfil2
1,9,6,4,0.0,0.0,1.0,5.0,7,3.0,2.0,0.0,perfil6
4,4,0,7,1.0,1.0,1.0,10.0,7,8.0,4.0,0.0,perfil6
3,6,1,5,1.0,1.0,1.0,3.0,0,6.0,3.0,0.0,perfil6
6,9,1,11,1.0,1.0,1.0,8.0,3,8.0,6.0,0.0,perfil5
3,19,6,7,0.0,0.0,1.0,10.0,4,7.0,6.0,0.0,perfil5
4,18,7,11,1.0,1.0,1.0,7.0,1,8.0,5.0,0.0,perfil4
0,3,0,1,0.0,0.0,1.0,7.0,6,5.0,5.0,0.0,perfil5
2,2,2,8,1.0,1.0,1.0,5.0,8,16.0,11.0,0.0,perfil4
5,9,11,10,1.0,1.0,1.0,10.0,3,4.0,2.0,0.0,perfil6
6,14,8,9,0.0,0.0,1.0,7.0,6,7.0,3.0,0.0,perfil1
4,17,8,1,0.0,0.0,1.0,6.0,6,5.0,2.0,0.0,perfil2
2,9,3,3,0.0,0.0,1.0,9.0,8,10.0,6.0,0.0,perfil5
0,16,11,8,1.0,1.0,1.0,4.0,3,5.0,2.0,0.0,perfil6
6,0,8,11,0.0,0.0,1.0,9.0,3,13.0,13.0,0.0,perfil4
5,13,9,8,1.0,1.0,1.0,8.0,8,11.0,2.0,0.0,perfil6
6,6,0,3,1.0,1.0,1.0,3.0,0,11.0,6.0,0.0,perfil5
6,8,0,2,1.0,1.0,1.0,6.0,8,7.0,4.0,0.0,perfil6
5,1,4,5,1.0,1.0,1.0,10.0,1,43.0,41.0,0.0,perfil2
6,9,8,8,1.0,1.0,1.0,5.0,8,23.0,22.0,0.0,perfil2
2,12,3,10,0.0,0.0,1.0,10.0,7,9.0,8.0,1.0,perfil1
2,20,8,8,1.0,1.0,1.0,7.0,3,11.0,8.0,0.0,perfil4
1,17,2,10,1.0,1.0,1.0,2.0,8,6.0,4.0,0.0,perfil6
3,20,8,8,0.0,0.0,1.0,5.0,0,3.0,1.0,0.0,perfil6
0,7,2,0,1.0,1.0,1.0,8.0,7,69.0,65.0,0.0,perfil2
3,1,0,9,1.0,1.0,1.0,3.0,8,17.0,11.0,0.0,perfil4
1,8,0,4,1.0,1.0,1.0,9.0,0,4.0,2.0,0.0,perfil6
2,11,5,3,0.0,0.0,1.0,9.0,5,99.0,99.0,3.0,perfil1
1,1,7,7,1.0,1.0,1.0,2.0,7,4.0,2.0,0.0,perfil6
0,15,11,5,1.0,1.0,1.0,4.0,0,3.0,1.0,0.0,perfil6
3,15,10,9,1.0,1.0,1.0,4.0,6,6.0,2.0,0.0,perfil6
5,4,8,2,0.0,0.0,1.0,7.0,6,18.0,11.0,0.0,perfil4
6,9,3,9,1.0,1.0,1.0,10.0,8,7.0,3.0,0.0,perfil6
2,2,6,5,1.0,1.0,1.0,10.0,6,3.0,1.0,0.0,perfil6
6,3,10,11,1.0,1.0,1.0,3.0,7,9.0,6.0,0.0,perfil5
3,0,7,8,1.0,1.0,1.0,4.0,7,101.0,94.0,3.0,perfil1
3,1,11,9,0.0,0.0,1.0,4.0,3,27.0,27.0,0.0,perfil2
2,6,9,9,0.0,0.0,1.0,8.0,6,99.0,99.0,3.0,perfil1
4,0,0,10,0.0,0.0,1.0,10.0,8,5.0,1.0,0.0,perfil6
4,6,0,8,1.0,1.0,1.0,8.0,8,34.0,21.0,0.0,perfil1
3,4,3,1,0.0,0.0,1.0,3.0,6,107.0,106.0,3.0,perfil1
1,12,5,6,0.0,0.0,1.0,10.0,1,21.0,21.0,0.0,perfil2
4,16,4,10,1.0,1.0,1.0,4.0,1,17.0,14.0,1.0,perfil6
2,5,4,7,0.0,0.0,1.0,4.0,1,76.0,60.0,0.0,perfil2
1,0,0,10,1.0,1.0,1.0,3.0,6,3.0,1.0,0.0,perfil6
5,10,10,11,0.0,0.0,1.0,2.0,2,8.0,4.0,0.0,perfil6
5,1,6,8,0.0,0.0,1.0,5.0,6,4.0,1.0,0.0,perfil6
3,2,0,8,1.0,1.0,1.0,4.0,3,38.0,13.0,0.0,perfil4
5,3,2,10,1.0,1.0,1.0,6.0,7,4.0,2.0,0.0,perfil6
1,7,6,5,0.0,0.0,1.0,7.0,6,96.0,74.0,1.0,perfil1
6,6,3,4,1.0,1.0,1.0,3.0,4,6.0,4.0,0.0,perfil6
6,17,7,8,1.0,1.0,1.0,10.0,8,40.0,40.0,0.0,perfil1
6,1,5,5,1.0,1.0,1.0,9.0,6,32.0,22.0,0.0,perfil2
5,6,8,8,0.0,0.0,1.0,2.0,4,186.0,176.0,0.0,perfil2
3,9,8,2,0.0,0.0,1.0,8.0,6,113.0,109.0,1.0,perfil1
0,10,3,8,0.0,0.0,1.0,10.0,2,47.0,38.0,0.0,perfil2
6,2,8,6,0.0,0.0,1.0,5.0,3,17.0,14.0,0.0,perfil4
4,0,10,8,1.0,1.0,1.0,8.0,5,48.0,46.0,0.0,perfil5
3,14,3,9,1.0,1.0,1.0,3.0,1,135.0,103.0,0.0,perfil1
6,6,8,3,0.0,0.0,1.0,10.0,1,4.0,1.0,0.0,perfil6
5,19,1,10,1.0,1.0,1.0,7.0,6,4.0,2.0,0.0,perfil6
4,12,1,8,1.0,1.0,1.0,9.0,6,22.0,19.0,0.0,perfil3
3,9,0,6,0.0,0.0,1.0,10.0,5,24.0,23.0,0.0,perfil2
1,21,1,2,1.0,1.0,1.0,3.0,1,7.0,6.0,0.0,perfil5
5,4,8,1,0.0,0.0,1.0,3.0,6,4.0,2.0,0.0,perfil6
5,18,6,3,1.0,1.0,1.0,9.0,6,29.0,28.0,0.0,perfil2
1,8,2,7,1.0,1.0,1.0,2.0,6,27.0,27.0,0.0,perfil1
5,1,1,11,1.0,1.0,1.0,5.0,4,6.0,4.0,0.0,perfil6
0,10,4,7,0.0,0.0,1.0,8.0,6,10.0,10.0,1.0,perfil5
6,1,5,5,0.0,0.0,1.0,8.0,2,6.0,3.0,0.0,perfil6
4,2,8,11,0.0,0.0,1.0,6.0,6,10.0,6.0,0.0,perfil5
4,13,3,1,0.0,0.0,1.0,5.0,5,140.0,88.0,0.0,perfil2
0,14,8,10,1.0,1.0,1.0,9.0,7,79.0,77.0,4.0,perfil2
6,16,0,2,0.0,0.0,1.0,4.0,5,115.0,102.0,4.0,perfil1
2,11,0,8,1.0,1.0,1.0,2.0,1,31.0,26.0,0.0,perfil2
1,2,7,6,0.0,0.0,1.0,10.0,6,3.0,2.0,0.0,perfil2
3,6,8,1,1.0,1.0,1.0,4.0,2,3.0,1.0,0.0,perfil6
5,20,3,10,1.0,1.0,1.0,6.0,2,11.0,9.0,0.0,perfil4
6,17,2,0,1.0,1.0,1.0,2.0,5,3.0,1.0,0.0,perfil6
5,6,5,0,0.0,0.0,1.0,2.0,1,40.0,33.0,0.0,perfil2
5,6,6,7,0.0,0.0,1.0,4.0,4,73.0,64.0,0.0,perfil2
3,1,9,11,0.0,0.0,1.0,10.0,4,6.0,1.0,0.0,perfil6
6,0,11,9,1.0,1.0,1.0,8.0,0,11.0,10.0,0.0,perfil4
3,15,0,6,1.0,1.0,1.0,5.0,4,5.0,3.0,0.0,perfil6
0,6,2,8,1.0,1.0,1.0,6.0,0,48.0,48.0,1.0,perfil1
2,0,11,5,1.0,1.0,1.0,2.0,1,19.0,10.0,0.0,perfil4
2,6,8,11,0.0,0.0,1.0,8.0,0,25.0,25.0,0.0,perfil2
6,19,3,5,0.0,0.0,1.0,10.0,6,69.0,57.0,0.0,perfil2
6,11,11,5,1.0,1.0,1.0,6.0,4,43.0,41.0,0.0,perfil2
3,10,8,8,1.0,1.0,1.0,10.0,6,5.0,2.0,0.0,perfil6
1,1,4,4,0.0,0.0,1.0,3.0,6,3.0,1.0,0.0,perfil6
3,12,2,5,1.0,1.0,1.0,6.0,6,20.0,16.0,0.0,perfil3
5,8,0,8,1.0,1.0,1.0,6.0,6,45.0,33.0,0.0,perfil2
1,16,8,0,0.0,0.0,1.0,9.0,5,47.0,44.0,0.0,perfil2
0,7,0,9,1.0,1.0,1.0,10.0,1,36.0,32.0,0.0,perfil2
2,7,7,5,0.0,0.0,1.0,5.0,7,8.0,4.0,0.0,perfil6
3,0,2,6,1.0,1.0,1.0,10.0,6,6.0,5.0,0.0,perfil5
3,17,0,9,0.0,0.0,1.0,8.0,2,38.0,38.0,0.0,perfil2
0,14,4,7,1.0,1.0,1.0,9.0,6,61.0,61.0,4.0,perfil1
6,6,8,4,0.0,0.0,1.0,2.0,6,23.0,20.0,0.0,perfil3
3,13,8,1,0.0,0.0,1.0,7.0,6,433.0,384.0,5.0,perfil4
3,13,8,2,0.0,0.0,1.0,7.0,1,92.0,58.0,1.0,perfil1
3,19,11,11,1.0,1.0,1.0,6.0,3,10.0,4.0,0.0,perfil6
3,3,4,8,1.0,1.0,1.0,7.0,2,459.0,433.0,0.0,perfil2
1,15,8,6,1.0,1.0,1.0,8.0,6,10.0,10.0,0.0,perfil4
4,15,4,4,0.0,0.0,1.0,9.0,8,56.0,52.0,1.0,perfil1
0,21,7,2,0.0,0.0,1.0,10.0,3,3.0,1.0,0.0,perfil6
1,4,0,10,0.0,0.0,1.0,8.0,2,52.0,26.0,0.0,perfil2
0,15,5,0,1.0,1.0,1.0,9.0,0,43.0,30.0,0.0,perfil2
0,19,11,9,1.0,1.0,1.0,2.0,6,73.0,52.0,0.0,perfil2
2,12,6,11,1.0,1.0,1.0,7.0,3,11.0,7.0,0.0,perfil5
2,16,8,4,1.0,1.0,1.0,10.0,7,41.0,39.0,0.0,perfil2
2,7,0,0,0.0,0.0,1.0,9.0,5,20.0,20.0,1.0,perfil1
4,0,7,3,1.0,1.0,1.0,4.0,6,30.0,12.0,0.0,perfil4
1,6,8,6,0.0,0.0,1.0,3.0,8,20.0,17.0,0.0,perfil6
4,14,10,8,0.0,0.0,1.0,2.0,1,45.0,37.0,1.0,perfil1
3,10,2,4,1.0,1.0,1.0,6.0,5,4.0,1.0,0.0,perfil6
0,5,5,4,0.0,0.0,1.0,6.0,6,39.0,35.0,0.0,perfil6
0,20,11,11,1.0,1.0,1.0,5.0,6,4.0,2.0,0.0,perfil6
6,15,8,0,0.0,0.0,1.0,2.0,8,76.0,61.0,0.0,perfil2
0,15,6,9,1.0,1.0,1.0,8.0,3,26.0,21.0,0.0,perfil2
0,11,7,8,1.0,1.0,1.0,5.0,6,27.0,25.0,0.0,perfil6
2,4,8,2,1.0,1.0,1.0,5.0,6,7.0,4.0,0.0,perfil6
5,14,11,6,0.0,0.0,1.0,10.0,6,11.0,4.0,0.0,perfil6
1,16,0,6,1.0,1.0,1.0,5.0,5,9.0,9.0,0.0,perfil4
2,0,6,3,1.0,1.0,1.0,3.0,1,36.0,34.0,1.0,perfil1
3,15,9,1,0.0,0.0,1.0,2.0,1,3.0,1.0,0.0,perfil6
4,8,1,8,0.0,0.0,1.0,10.0,2,32.0,31.0,0.0,perfil2
2,19,7,0,0.0,0.0,1.0,9.0,1,91.0,89.0,0.0,perfil2
1,13,8,3,1.0,1.0,1.0,8.0,3,2.0,1.0,0.0,perfil6
2,20,6,8,1.0,1.0,1.0,2.0,6,10.0,9.0,1.0,perfil1
3,17,9,8,1.0,1.0,1.0,2.0,4,30.0,25.0,0.0,perfil2
6,14,4,8,1.0,1.0,1.0,6.0,5,106.0,106.0,3.0,perfil1
3,14,8,8,0.0,0.0,1.0,9.0,8,99.0,99.0,3.0,perfil3
0,21,5,10,0.0,0.0,1.0,7.0,8,28.0,27.0,0.0,perfil2
2,11,6,4,0.0,0.0,1.0,2.0,6,31.0,30.0,0.0,perfil2
6,6,6,11,1.0,1.0,1.0,5.0,7,9.0,8.0,0.0,perfil5
2,5,5,2,0.0,0.0,1.0,8.0,4,28.0,18.0,0.0,perfil6
4,6,2,11,0.0,0.0,1.0,6.0,5,95.0,67.0,0.0,perfil2
1,20,1,2,0.0,0.0,1.0,5.0,6,14.0,11.0,0.0,perfil3
0,5,4,1,0.0,0.0,1.0,9.0,0,4.0,1.0,0.0,perfil6
1,19,11,7,1.0,1.0,1.0,7.0,6,23.0,23.0,0.0,perfil2
3,12,11,2,1.0,1.0,1.0,10.0,6,11.0,11.0,0.0,perfil4
3,15,1,8,0.0,0.0,1.0,5.0,0,42.0,27.0,0.0,perfil2
1,1,10,1,0.0,0.0,1.0,9.0,6,57.0,50.0,0.0,perfil2
3,21,8,1,0.0,0.0,1.0,8.0,2,41.0,40.0,1.0,perfil1
6,6,5,0,1.0,1.0,1.0,9.0,3,91.0,88.0,3.0,perfil1
2,15,2,3,1.0,1.0,1.0,2.0,6,6.0,4.0,0.0,perfil4
3,21,2,3,0.0,0.0,1.0,2.0,7,216.0,215.0,6.0,perfil1
6,2,9,5,0.0,0.0,1.0,3.0,4,13.0,11.0,0.0,perfil5
3,10,6,9,0.0,0.0,1.0,6.0,2,61.0,55.0,0.0,perfil2
4,11,3,1,1.0,1.0,1.0,3.0,7,10.0,8.0,0.0,perfil6
3,6,8,9,0.0,0.0,1.0,10.0,1,1.0,1.0,0.0,perfil6
2,21,11,2,1.0,1.0,1.0,6.0,8,12.0,8.0,0.0,perfil3
0,6,7,1,0.0,0.0,1.0,2.0,6,4.0,1.0,0.0,perfil6
0,9,8,6,0.0,0.0,1.0,2.0,4,3.0,2.0,0.0,perfil6
3,10,9,8,1.0,1.0,1.0,3.0,6,208.0,195.0,6.0,perfil1
0,1,4,7,1.0,1.0,1.0,6.0,7,6.0,4.0,0.0,perfil6
2,6,1,5,1.0,1.0,1.0,9.0,6,54.0,52.0,4.0,perfil1
3,15,5,4,0.0,0.0,1.0,2.0,7,6.0,1.0,0.0,perfil6
6,20,2,1,1.0,1.0,1.0,8.0,0,64.0,63.0,0.0,perfil2
3,12,5,4,1.0,1.0,1.0,6.0,6,72.0,64.0,0.0,perfil2
3,0,7,10,0.0,0.0,1.0,5.0,6,26.0,24.0,0.0,perfil6
5,7,0,4,0.0,0.0,1.0,2.0,0,86.0,82.0,2.0,perfil6
2,0,8,0,0.0,0.0,1.0,10.0,4,3.0,1.0,0.0,perfil6
6,18,1,2,1.0,1.0,1.0,10.0,4,55.0,54.0,0.0,perfil2
6,7,2,9,0.0,0.0,1.0,5.0,6,126.0,119.0,3.0,perfil1
5,16,7,7,0.0,0.0,1.0,2.0,6,7.0,5.0,0.0,perfil5
3,21,6,1,1.0,1.0,1.0,6.0,5,10.0,10.0,0.0,perfil5
0,10,9,2,0.0,0.0,1.0,7.0,6,34.0,27.0,0.0,perfil2
2,6,11,2,0.0,0.0,1.0,2.0,1,31.0,31.0,0.0,perfil2
4,6,10,2,0.0,0.0,1.0,2.0,1,106.0,102.0,0.0,perfil6
5,9,8,2,0.0,0.0,1.0,8.0,7,81.0,74.0,0.0,perfil5
0,8,7,4,1.0,1.0,1.0,6.0,0,39.0,39.0,0.0,perfil2
5,14,1,11,0.0,0.0,1.0,2.0,5,4.0,3.0,0.0,perfil6
2,6,2,5,0.0,0.0,1.0,8.0,8,30.0,29.0,0.0,perfil6
6,5,4,11,1.0,1.0,1.0,4.0,3,5.0,2.0,0.0,perfil6
4,20,8,6,0.0,0.0,1.0,8.0,1,24.0,17.0,0.0,perfil3
6,3,6,8,0.0,0.0,1.0,5.0,6,121.0,112.0,3.0,perfil1
0,3,6,4,1.0,1.0,1.0,10.0,0,46.0,39.0,1.0,perfil1
4,2,1,8,0.0,0.0,1.0,4.0,2,69.0,57.0,3.0,perfil2
5,0,11,2,1.0,1.0,1.0,8.0,6,39.0,27.0,0.0,perfil2
6,3,0,6,1.0,1.0,1.0,3.0,5,12.0,8.0,0.0,perfil5
2,8,5,8,0.0,0.0,1.0,5.0,6,27.0,26.0,0.0,perfil2
5,21,1,2,1.0,1.0,1.0,3.0,6,99.0,93.0,3.0,perfil1
5,19,9,6,1.0,1.0,1.0,7.0,0,19.0,11.0,1.0,perfil1
0,0,6,11,0.0,0.0,1.0,4.0,1,25.0,25.0,0.0,perfil2
6,19,2,1,1.0,1.0,1.0,10.0,7,72.0,60.0,3.0,perfil1
3,18,8,5,0.0,0.0,1.0,5.0,6,9.0,7.0,0.0,perfil5
4,1,5,8,0.0,0.0,1.0,2.0,2,30.0,30.0,0.0,perfil2
0,15,10,8,0.0,0.0,1.0,2.0,3,2.0,2.0,0.0,perfil6
4,3,2,10,1.0,1.0,1.0,5.0,5,22.0,16.0,0.0,perfil3
5,4,10,1,1.0,1.0,1.0,9.0,6,129.0,67.0,0.0,perfil2
1,6,2,1,1.0,1.0,1.0,6.0,5,11.0,7.0,0.0,perfil5
0,17,2,10,0.0,0.0,1.0,3.0,6,3.0,1.0,0.0,perfil6
1,6,9,9,1.0,1.0,1.0,3.0,0,2.0,1.0,0.0,perfil6
3,2,0,8,0.0,0.0,1.0,9.0,2,98.0,98.0,1.0,perfil1
5,4,11,10,0.0,0.0,1.0,5.0,5,34.0,30.0,1.0,perfil1
2,6,6,0,1.0,1.0,1.0,4.0,7,22.0,12.0,0.0,perfil6
6,12,8,8,0.0,0.0,1.0,10.0,5,3.0,2.0,0.0,perfil1
2,11,10,0,0.0,0.0,1.0,4.0,6,102.0,80.0,0.0,perfil2
1,10,8,2,0.0,0.0,1.0,3.0,2,2.0,1.0,0.0,perfil6
2,6,1,9,0.0,0.0,1.0,6.0,6,1.0,1.0,0.0,perfil6
0,12,6,2,1.0,1.0,1.0,3.0,2,67.0,57.0,0.0,perfil2
0,6,9,0,0.0,0.0,1.0,10.0,0,3.0,1.0,0.0,perfil6
1,3,4,4,0.0,0.0,1.0,9.0,3,52.0,34.0,0.0,perfil2
5,13,1,4,0.0,0.0,1.0,5.0,6,4.0,2.0,0.0,perfil6
1,20,8,6,0.0,0.0,1.0,10.0,6,5.0,1.0,0.0,perfil6
1,8,7,10,1.0,1.0,1.0,6.0,0,31.0,19.0,0.0,perfil3
3,12,8,10,0.0,0.0,1.0,6.0,6,99.0,99.0,3.0,perfil1
6,7,4,9,1.0,1.0,1.0,2.0,1,13.0,5.0,0.0,perfil5
5,4,7,1,1.0,1.0,1.0,8.0,6,10.0,10.0,0.0,perfil4
6,1,3,8,1.0,1.0,1.0,5.0,4,10.0,1.0,0.0,perfil6
4,6,8,8,0.0,0.0,1.0,9.0,6,5.0,2.0,0.0,perfil6
5,9,3,2,0.0,0.0,1.0,5.0,8,5.0,2.0,0.0,perfil6
2,21,8,9,1.0,1.0,1.0,7.0,1,2.0,1.0,0.0,perfil6
6,4,1,6,0.0,0.0,1.0,5.0,0,99.0,99.0,3.0,perfil1
3,12,7,4,1.0,1.0,1.0,8.0,6,99.0,99.0,2.0,perfil1
2,3,8,6,0.0,0.0,1.0,8.0,6,3.0,2.0,0.0,perfil6
0,17,8,2,1.0,1.0,1.0,10.0,1,63.0,62.0,2.0,perfil1
